MIV;Datum Zeit;DiDok;Werk;Ort;Schaltfeld;(alt) TisID;Richtung;Linie;km_von;km_bis;U8min, mittel [kV];I8min, mittel [A];P = U*I ?  ;P8min, mittel [MW];Status Messung U;Status Messung I;Status Messung P;Anzahl beruecksichtigte Messungen U;Anzahl nicht beruecksichtigte Messungen U;Anzahl beruecksichtigte Messungen I;Anzahl nicht beruecksichtigte Messungen I;Anzahl beruecksichtigte Messungen P;Anzahl nicht beruecksichtigte Messungen P;Bemerkungen
39;13.01.2021 21:00;;;;;;;;;2.9830642;15.49;192.58;2.98;1.53;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:05;;;;;;;;;3.7664484;15.51;242.84;3.77;3.37;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:10;;;;;;;;;2.36468;15.5;152.56;2.36;2.03;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:15;;;;;;;;;2.3826304;15.52;153.52;2.38;1.96;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:20;;;;;;;;;2.3089332;15.54;148.58;2.31;2.1;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:25;;;;;;;;;1.9219352;15.59;123.28;1.92;1.37;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:30;;;;;;;;;2.4233132;15.58;155.54;2.42;1.47;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:35;;;;;;;;;3.1085768;15.56;199.78;3.11;2.68;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:40;;;;;;;;;3.4943244;15.54;224.86;3.49;3.36;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:45;;;;;;;;;3.5510145;15.51;228.95;3.55;3.34;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:50;;;;;;;;;2.4845352;15.54;159.88;2.48;2.21;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 21:55;;;;;;;;;1.7414445;15.55;111.99;1.74;1.25;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:00;;;;;;;;;2.2048677;15.57;141.61;2.20;1.53;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:05;;;;;;;;;2.6503;15.59;170;2.65;2.32;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:10;;;;;;;;;2.2870088;15.56;146.98;2.29;2.06;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:15;;;;;;;;;2.8947824;15.56;186.04;2.89;2.17;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:20;;;;;;;;;2.166528;15.6;138.88;2.17;1.71;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:25;;;;;;;;;2.0411636;15.61;130.76;2.04;1.36;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:30;;;;;;;;;2.481858;15.57;159.4;2.48;1.62;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:35;;;;;;;;;3.0809215;15.55;198.13;3.08;2.65;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:40;;;;;;;;;2.7807276;15.54;178.94;2.78;2.25;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:45;;;;;;;;;2.3174802;15.54;149.13;2.32;2.05;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:50;;;;;;;;;2.455656;15.55;157.92;2.46;1.56;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 22:55;;;;;;;;;2.6388204;15.56;169.59;2.64;1.7;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:00;;;;;;;;;2.6043095;15.59;167.05;2.60;1.94;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:05;;;;;;;;;2.251236;15.6;144.31;2.25;2.1;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:10;;;;;;;;;2.14279;15.55;137.8;2.14;1.82;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:15;;;;;;;;;2.52072;15.56;162;2.52;2.22;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:20;;;;;;;;;2.2748358;15.58;146.01;2.27;1.89;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:25;;;;;;;;;1.697592;15.6;108.82;1.70;1.14;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:30;;;;;;;;;2.1419352;15.63;137.04;2.14;1.44;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:35;;;;;;;;;2.3964472;15.61;153.52;2.40;2.16;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:40;;;;;;;;;2.534028;15.55;162.96;2.53;2.04;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:45;;;;;;;;;2.5326285;15.55;162.87;2.53;2.26;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:50;;;;;;;;;2.5285421;15.59;162.19;2.53;1.9;ok;ok;ok;8;0;8;0;8;0;
39;13.01.2021 23:55;;;;;;;;;2.2170883;15.61;142.03;2.22;1.45;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:00;;;;;;;;;1.877036;15.59;120.4;1.88;1.63;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:05;;;;;;;;;2.0918662;15.59;134.18;2.09;1.85;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:10;;;;;;;;;1.806012;15.6;115.77;1.81;1.36;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:15;;;;;;;;;2.4838821;15.57;159.53;2.48;2.03;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:20;;;;;;;;;1.823796;15.6;116.91;1.82;1.48;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:25;;;;;;;;;1.5258384;15.64;97.56;1.53;1.13;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:30;;;;;;;;;1.7600544;15.67;112.32;1.76;1.26;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:35;;;;;;;;;1.793367;15.69;114.3;1.79;1.53;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:40;;;;;;;;;0.986431;15.7;62.83;0.99;0.75;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:45;;;;;;;;;0.3485768;15.73;22.16;0.35;0.29;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:50;;;;;;;;;0.382239;15.73;24.3;0.38;-0.04;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 00:55;;;;;;;;;0.74104;15.7;47.2;0.74;-0.08;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:00;;;;;;;;;1.303839;15.69;83.1;1.30;0.73;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:05;;;;;;;;;0.723613;15.7;46.09;0.72;0.6;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:10;;;;;;;;;0.014953;15.74;0.95;0.01;-0.01;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:15;;;;;;;;;0.934362;15.73;59.4;0.93;0.19;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:20;;;;;;;;;0.9307812;15.72;59.21;0.93;0.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:25;;;;;;;;;0.0073978;15.74;0.47;0.01;0.01;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:30;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:35;;;;;;;;;0;15.71;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:40;;;;;;;;;0;15.71;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:45;;;;;;;;;0;15.72;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:50;;;;;;;;;0;15.73;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 01:55;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:00;;;;;;;;;0;15.73;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:05;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:10;;;;;;;;;0;15.76;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:15;;;;;;;;;0;15.77;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:20;;;;;;;;;0;15.77;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:25;;;;;;;;;0;15.78;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:30;;;;;;;;;0;15.79;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:35;;;;;;;;;0;15.78;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:40;;;;;;;;;0;15.78;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:45;;;;;;;;;0;15.77;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:50;;;;;;;;;0;15.75;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 02:55;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:00;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:05;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:10;;;;;;;;;0.0020449;15.73;0.13;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:15;;;;;;;;;0.0020449;15.73;0.13;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:20;;;;;;;;;0.3961125;15.75;25.15;0.40;0.22;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:25;;;;;;;;;1.1848725;15.75;75.23;1.18;0.71;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:30;;;;;;;;;0.30732;15.76;19.5;0.31;0.28;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:35;;;;;;;;;0;15.77;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:40;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:45;;;;;;;;;0;15.73;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:50;;;;;;;;;0.0578025;15.75;3.67;0.06;0.04;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 03:55;;;;;;;;;0.1486485;15.73;9.45;0.15;0.05;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:00;;;;;;;;;0.0191784;15.72;1.22;0.02;0.02;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:05;;;;;;;;;0;15.72;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:10;;;;;;;;;0;15.74;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:15;;;;;;;;;0.1562982;15.74;9.93;0.16;0.14;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:20;;;;;;;;;0.0501787;15.73;3.19;0.05;0.04;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:25;;;;;;;;;0;15.71;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:30;;;;;;;;;0;15.67;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:35;;;;;;;;;0.3977046;15.67;25.38;0.40;0.15;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:40;;;;;;;;;1.5691612;15.64;100.33;1.57;0.93;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:45;;;;;;;;;0.6594297;15.63;42.19;0.66;0.6;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:50;;;;;;;;;0.428532;15.6;27.47;0.43;0.36;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 04:55;;;;;;;;;0.5057268;15.58;32.46;0.51;0.45;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:00;;;;;;;;;0.6018386;15.62;38.53;0.60;0.59;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:05;;;;;;;;;1.1287224;15.56;72.54;1.13;0.71;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:10;;;;;;;;;2.18984;15.5;141.28;2.19;1.74;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:15;;;;;;;;;1.9351827;15.51;124.77;1.94;1.63;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:20;;;;;;;;;1.605282;15.54;103.3;1.61;1.52;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:25;;;;;;;;;1.4458302;15.57;92.86;1.45;1.27;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:30;;;;;;;;;1.7887165;15.55;115.03;1.79;1.72;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:35;;;;;;;;;2.3344188;15.54;150.22;2.33;2.29;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:40;;;;;;;;;2.1714046;15.53;139.82;2.17;1.77;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:45;;;;;;;;;1.8768005;15.53;120.85;1.88;1.44;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:50;;;;;;;;;1.91084;15.5;123.28;1.91;1.47;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 05:55;;;;;;;;;3.0407832;15.47;196.56;3.04;1.66;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:00;;;;;;;;;4.3195414;15.49;278.86;4.32;2.77;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:05;;;;;;;;;4.651068;15.45;301.04;4.65;4.35;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:10;;;;;;;;;3.9507048;15.37;257.04;3.95;3.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:15;;;;;;;;;3.8364192;15.39;249.28;3.84;3.01;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:20;;;;;;;;;4.9519104;15.36;322.39;4.95;3.67;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:25;;;;;;;;;4.3736841;15.39;284.19;4.37;2.93;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:30;;;;;;;;;4.6169744;15.46;298.64;4.62;2.59;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:35;;;;;;;;;6.0014245;15.41;389.45;6.00;5.14;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:40;;;;;;;;;5.7246819;15.33;373.43;5.72;5.08;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:45;;;;;;;;;3.6492288;15.36;237.58;3.65;2.57;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:50;;;;;;;;;5.0211086;15.38;326.47;5.02;4.06;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 06:55;;;;;;;;;5.3879524;15.41;349.64;5.39;4.8;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:00;;;;;;;;;4.7690532;15.39;309.88;4.77;3.53;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:05;;;;;;;;;6.1919913;15.29;404.97;6.19;5.19;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:10;;;;;;;;;7.9380588;15.24;520.87;7.94;6.92;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:15;;;;;;;;;5.715774;15.3;373.58;5.72;4.09;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:20;;;;;;;;;7.3311128;15.23;481.36;7.33;6.3;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:25;;;;;;;;;8.271683;15.26;542.05;8.27;7.17;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:30;;;;;;;;;5.7451368;15.34;374.52;5.75;4.45;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:35;;;;;;;;;6.2035968;15.36;403.88;6.20;4.84;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:40;;;;;;;;;7.1405496;15.24;468.54;7.14;6.56;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:45;;;;;;;;;6.0275474;15.26;394.99;6.03;5.53;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:50;;;;;;;;;7.0931288;15.28;464.21;7.09;6.69;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 07:55;;;;;;;;;6.579153;15.3;430.01;6.58;5;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:00;;;;;;;;;6.0945939;15.39;396.01;6.09;4.51;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:05;;;;;;;;;6.5201136;15.34;425.04;6.52;5.27;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:10;;;;;;;;;6.8422298;15.23;449.26;6.84;5.8;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:15;;;;;;;;;6.4460208;15.28;421.86;6.45;5.4;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:20;;;;;;;;;4.7659544;15.38;309.88;4.77;3.64;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:25;;;;;;;;;3.638257;15.35;237.02;3.64;2.57;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:30;;;;;;;;;4.004352;15.36;260.7;4.00;2.79;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:35;;;;;;;;;6.40512;15.36;417;6.41;5.06;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:40;;;;;;;;;8.2213092;15.21;540.52;8.22;7.79;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:45;;;;;;;;;7.9591043;15.19;523.97;7.96;7.17;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:50;;;;;;;;;5.8907488;15.22;387.04;5.89;5.32;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 08:55;;;;;;;;;3.5068908;15.33;228.76;3.51;2.87;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:00;;;;;;;;;3.030872;15.44;196.3;3.03;2.04;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:05;;;;;;;;;4.7382704;15.38;308.08;4.74;3.88;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:10;;;;;;;;;4.3832832;15.36;285.37;4.38;3.27;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:15;;;;;;;;;4.936008;15.4;320.52;4.94;4.31;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:20;;;;;;;;;5.2398623;15.41;340.03;5.24;4.23;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:25;;;;;;;;;5.0166016;15.43;325.12;5.02;4.11;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:30;;;;;;;;;3.406745;15.5;219.79;3.41;2.39;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:35;;;;;;;;;3.732044;15.46;241.4;3.73;3.29;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:40;;;;;;;;;2.4033612;15.42;155.86;2.40;2.05;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:45;;;;;;;;;3.243805;15.41;210.5;3.24;2.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:50;;;;;;;;;4.3853778;15.41;284.58;4.39;3.84;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 09:55;;;;;;;;;2.7652752;15.39;179.68;2.77;2.14;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:00;;;;;;;;;2.1993546;15.42;142.63;2.20;1.85;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:05;;;;;;;;;3.0350408;15.44;196.57;3.04;2.33;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:10;;;;;;;;;4.0754827;15.41;264.47;4.08;3.78;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:15;;;;;;;;;3.966989;15.49;256.1;3.97;3.4;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:20;;;;;;;;;3.4472995;15.49;222.55;3.45;2.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:25;;;;;;;;;2.868096;15.52;184.8;2.87;2.22;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:30;;;;;;;;;2.7717028;15.56;178.13;2.77;1.82;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:35;;;;;;;;;3.317013;15.54;213.45;3.32;2.89;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:40;;;;;;;;;3.7137282;15.47;240.06;3.71;3.16;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:45;;;;;;;;;3.8601544;15.44;250.01;3.86;3.75;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:50;;;;;;;;;2.8074651;15.51;181.01;2.81;2.29;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 10:55;;;;;;;;;2.31105;15.5;149.1;2.31;1.6;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:00;;;;;;;;;2.2516264;15.49;145.36;2.25;1.47;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:05;;;;;;;;;3.1300643;15.49;202.07;3.13;2.79;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:10;;;;;;;;;3.399927;15.45;220.06;3.40;3.18;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:15;;;;;;;;;3.3941448;15.48;219.26;3.39;3.05;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:20;;;;;;;;;3.2469392;15.52;209.21;3.25;2.98;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:25;;;;;;;;;2.9968241;15.53;192.97;3.00;2.65;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:30;;;;;;;;;2.2331712;15.56;143.52;2.23;1.91;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:35;;;;;;;;;1.9624428;15.57;126.04;1.96;1.72;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:40;;;;;;;;;3.641415;15.5;234.93;3.64;3.11;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:45;;;;;;;;;4.2060476;15.46;272.06;4.21;3.89;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:50;;;;;;;;;3.0377886;15.51;195.86;3.04;2.66;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 11:55;;;;;;;;;2.2968759;15.51;148.09;2.30;1.96;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:00;;;;;;;;;2.3958131;15.53;154.27;2.40;1.58;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:05;;;;;;;;;2.9641161;15.51;191.11;2.96;2.48;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:10;;;;;;;;;2.9820672;15.48;192.64;2.98;2.72;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:15;;;;;;;;;2.6576193;15.49;171.57;2.66;2.32;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:20;;;;;;;;;2.976155;15.5;192.01;2.98;2.64;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:25;;;;;;;;;2.5413135;15.51;163.85;2.54;2.09;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:30;;;;;;;;;2.3226084;15.54;149.46;2.32;2;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:35;;;;;;;;;3.2025966;15.53;206.22;3.20;2.84;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:40;;;;;;;;;3.1858422;15.46;206.07;3.19;2.91;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:45;;;;;;;;;2.5762544;15.46;166.64;2.58;2.18;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:50;;;;;;;;;2.6916054;15.51;173.54;2.69;2.35;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 12:55;;;;;;;;;2.1464289;15.51;138.39;2.15;1.68;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:00;;;;;;;;;1.898096;15.52;122.3;1.90;1.26;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:05;;;;;;;;;3.058615;15.5;197.33;3.06;2.75;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:10;;;;;;;;;2.9260755;15.45;189.39;2.93;2.71;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:15;;;;;;;;;2.9139788;15.49;188.12;2.91;2.41;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:20;;;;;;;;;3.0042064;15.52;193.57;3.00;2.79;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:25;;;;;;;;;2.1718653;15.51;140.03;2.17;1.76;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:30;;;;;;;;;2.425285;15.5;156.47;2.43;1.66;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:35;;;;;;;;;2.9527589;15.47;190.87;2.95;2.35;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:40;;;;;;;;;2.8554756;15.42;185.18;2.86;2.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:45;;;;;;;;;3.091088;15.44;200.2;3.09;2.88;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:50;;;;;;;;;2.936627;15.46;189.95;2.94;2.33;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 13:55;;;;;;;;;2.1350147;15.47;138.01;2.14;1.35;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:00;;;;;;;;;2.2795848;15.48;147.26;2.28;1.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:05;;;;;;;;;3.5684772;15.46;230.82;3.57;3.15;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:10;;;;;;;;;3.4088994;15.42;221.07;3.41;2.86;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:15;;;;;;;;;3.057246;15.45;197.88;3.06;2.37;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:20;;;;;;;;;2.9465709;15.47;190.47;2.95;2.49;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:25;;;;;;;;;2.1986244;15.48;142.03;2.20;1.67;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:30;;;;;;;;;2.5756992;15.52;165.96;2.58;1.71;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:35;;;;;;;;;3.6139872;15.52;232.86;3.61;3.24;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:40;;;;;;;;;3.4400046;15.46;222.51;3.44;3.35;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:45;;;;;;;;;3.0358128;15.44;196.62;3.04;2.73;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 14:50;;;;;;;;;3.193515;15.45;206.7;3.19;2.73;ok;ok;ok;8;0;8;0;8;0;
